TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T007450,2025-05-25,Power Bank,Accessories,South,Online,4,2532,10128,Cash,C01798
T007451,2025-02-06,Webcam,Accessories,West,Online,1,2314,2314,Credit Card,C00688
T007452,2025-11-29,Laptop,Electronics,West,Online,3,79285,237855,Net Banking,C01646
T007453,2025-02-14,Mouse,Accessories,North,Offline,4,1586,6344,Cash,C01133
T007454,2025-07-25,Tablet,Electronics,East,Online,2,28609,57218,UPI,C02172
T007455,2025-03-03,Router,Networking,West,Offline,2,2484,4968,Cash,C01329
T007456,2025-12-22,Camera,Electronics,East,Offline,1,41557,41557,UPI,C02132
T007457,2025-11-04,Power Bank,Accessories,East,Online,3,4962,14886,Credit Card,C00705
T007458,2025-01-19,Power Bank,Accessories,South,Online,5,1343,6715,UPI,C00918
T007459,2025-12-31,Keyboard,Accessories,East,Online,4,1219,4876,Credit Card,C02416
T007460,2025-10-27,Router,Networking,South,Online,4,4046,16184,Cash,C02442
T007461,2025-01-07,Power Bank,Accessories,South,Online,1,2254,2254,Credit Card,C02068
T007462,2025-09-06,Gaming Chair,Furniture,North,Online,3,15759,47277,Cash,C01020
T007463,2025-04-27,Keyboard,Accessories,East,Offline,2,1758,3516,UPI,C02024
T007464,2025-03-09,Gaming Chair,Furniture,West,Online,2,27790,55580,UPI,C01990
T007465,2025-02-03,Power Bank,Accessories,West,Online,5,1746,8730,Credit Card,C01787
T007466,2025-07-13,Headphones,Accessories,West,Online,2,5030,10060,Cash,C02161
T007467,2025-11-21,Power Bank,Accessories,North,Offline,4,935,3740,Net Banking,C01341
T007468,2025-02-24,Speaker,Accessories,South,Online,5,12285,61425,UPI,C02405
T007469,2025-09-23,Keyboard,Accessories,South,Online,3,1492,4476,Credit Card,C00836
T007470,2025-02-11,Speaker,Accessories,West,Offline,5,2636,13180,Cash,C00772
T007471,2025-10-24,Camera,Electronics,South,Offline,3,51915,155745,UPI,C01619
T007472,2025-08-19,Headphones,Accessories,South,Offline,2,10554,21108,Credit Card,C02461
T007473,2025-01-10,Webcam,Accessories,North,Offline,1,2054,2054,UPI,C02106
T007474,2025-12-24,Router,Networking,East,Online,5,6541,32705,UPI,C01385
T007475,2025-05-08,Monitor,Electronics,East,Offline,5,11403,57015,Credit Card,C00717
T007476,2025-06-28,Printer,Electronics,North,Online,4,24638,98552,UPI,C00423
T007477,2025-07-12,Smartphone,Electronics,North,Online,4,65518,262072,UPI,C01081
T007478,2025-04-02,Mouse,Accessories,South,Offline,3,1348,4044,Cash,C00064
T007479,2025-08-19,Printer,Electronics,North,Online,1,14295,14295,Credit Card,C02334
T007480,2025-03-19,Printer,Electronics,South,Online,4,13207,52828,UPI,C02390
T007481,2025-03-26,Power Bank,Accessories,East,Online,4,1846,7384,Credit Card,C01458
T007482,2025-01-30,Smartwatch,Accessories,North,Online,2,9419,18838,UPI,C00081
T007483,2025-08-01,Laptop,Electronics,South,Online,2,70410,140820,Net Banking,C02429
T007484,2025-02-18,Keyboard,Accessories,East,Offline,4,3314,13256,Net Banking,C00416
T007485,2025-09-22,Webcam,Accessories,East,Offline,3,4771,14313,Cash,C02182
T007486,2025-05-25,Monitor,Electronics,West,Online,1,17029,17029,UPI,C00559
T007487,2025-03-10,Laptop,Electronics,East,Offline,4,55678,222712,Net Banking,C00223
T007488,2025-02-27,Smartphone,Electronics,North,Online,3,65033,195099,Credit Card,C02163
T007489,2025-07-04,Router,Networking,North,Online,3,4688,14064,Credit Card,C02374
T007490,2025-03-03,Router,Networking,South,Offline,4,6019,24076,Cash,C02244
T007491,2025-11-04,Laptop,Electronics,North,Offline,3,65571,196713,Net Banking,C01015
T007492,2025-10-23,Smartwatch,Accessories,East,Online,5,12394,61970,Cash,C01019
T007493,2025-06-15,Smartphone,Electronics,South,Online,3,34718,104154,Cash,C02297
T007494,2025-06-20,Webcam,Accessories,East,Online,4,3698,14792,UPI,C00226
T007495,2025-03-04,Camera,Electronics,West,Offline,3,29407,88221,UPI,C02331
T007496,2025-05-27,Camera,Electronics,South,Online,4,25217,100868,Credit Card,C02498
T007497,2025-11-02,Gaming Chair,Furniture,West,Online,2,16892,33784,UPI,C01678
T007498,2025-06-10,Headphones,Accessories,South,Offline,4,11411,45644,UPI,C00487
T007499,2025-05-21,Laptop,Electronics,North,Online,3,83138,249414,UPI,C01174
T007500,2025-11-30,Mouse,Accessories,East,Offline,4,2132,8528,UPI,C02258
T007501,2025-04-07,Monitor,Electronics,South,Offline,1,23514,23514,Cash,C00316
T007502,2025-08-09,Smartwatch,Accessories,North,Online,4,7259,29036,Net Banking,C01587
T007503,2025-02-12,Smartphone,Electronics,North,Offline,4,44584,178336,Cash,C00400
T007504,2025-10-19,Monitor,Electronics,North,Online,1,22116,22116,Cash,C01516
T007505,2025-04-18,Laptop,Electronics,West,Offline,1,99953,99953,UPI,C01152
T007506,2025-09-23,Webcam,Accessories,North,Online,1,7899,7899,UPI,C00769
T007507,2025-04-05,Mouse,Accessories,South,Offline,5,1389,6945,UPI,C01036
T007508,2025-09-19,Laptop,Electronics,West,Online,4,71155,284620,Credit Card,C00024
T007509,2025-11-09,Power Bank,Accessories,East,Online,1,1215,1215,Cash,C02174
T007510,2025-03-12,Keyboard,Accessories,North,Online,1,3665,3665,Credit Card,C00331
T007511,2025-08-07,Router,Networking,South,Online,2,4837,9674,Credit Card,C01195
T007512,2025-01-21,Keyboard,Accessories,South,Online,5,4312,21560,UPI,C00105
T007513,2025-04-02,Webcam,Accessories,West,Online,4,6758,27032,UPI,C02016
T007514,2025-05-07,Smartwatch,Accessories,East,Online,3,10027,30081,UPI,C01685
T007515,2025-03-21,Webcam,Accessories,West,Online,5,6557,32785,Credit Card,C02081
T007516,2025-11-08,Smartphone,Electronics,North,Online,5,54735,273675,Credit Card,C01185
T007517,2025-08-26,Smartphone,Electronics,East,Online,2,49388,98776,UPI,C01948
T007518,2025-07-01,Printer,Electronics,East,Online,4,28366,113464,UPI,C01132
T007519,2025-01-25,Smartwatch,Accessories,East,Online,4,9993,39972,Net Banking,C02113
T007520,2025-06-05,Smartwatch,Accessories,West,Offline,1,9386,9386,Net Banking,C01953
T007521,2025-01-05,Mouse,Accessories,South,Online,1,1197,1197,Net Banking,C01477
T007522,2025-04-30,Keyboard,Accessories,West,Offline,5,4355,21775,Cash,C02498
T007523,2025-10-04,Smartphone,Electronics,South,Online,2,39868,79736,UPI,C01956
T007524,2025-01-18,Speaker,Accessories,West,Offline,4,5793,23172,Credit Card,C00950
T007525,2025-07-17,Laptop,Electronics,South,Online,2,66463,132926,Credit Card,C00434
T007526,2025-02-26,Smartwatch,Accessories,South,Online,3,14424,43272,Credit Card,C01971
T007527,2025-04-03,Headphones,Accessories,East,Online,4,5308,21232,Credit Card,C00626
T007528,2025-01-19,Power Bank,Accessories,South,Online,1,2662,2662,Credit Card,C00405
T007529,2025-12-19,Tablet,Electronics,North,Online,5,43386,216930,Net Banking,C01660
T007530,2025-07-12,Smartphone,Electronics,North,Offline,2,65111,130222,Cash,C00143
T007531,2025-08-25,Camera,Electronics,South,Online,1,68260,68260,UPI,C00288
T007532,2025-10-04,Smartphone,Electronics,South,Offline,5,55882,279410,Net Banking,C00072
T007533,2025-08-15,Gaming Chair,Furniture,South,Offline,1,20188,20188,Net Banking,C00407
T007534,2025-08-21,Webcam,Accessories,South,Online,4,3668,14672,Net Banking,C01819
T007535,2025-02-09,Headphones,Accessories,East,Online,2,4245,8490,UPI,C00554
T007536,2025-11-19,Smartphone,Electronics,North,Online,3,41954,125862,Cash,C01288
T007537,2025-06-02,Headphones,Accessories,East,Online,1,8235,8235,UPI,C00779
T007538,2025-05-07,Tablet,Electronics,North,Online,2,19914,39828,UPI,C01941
T007539,2025-08-25,Printer,Electronics,South,Online,4,23545,94180,Net Banking,C01779
T007540,2025-02-24,Mouse,Accessories,North,Online,1,2289,2289,Net Banking,C01068
T007541,2025-06-21,Gaming Chair,Furniture,North,Online,4,26424,105696,UPI,C00990
T007542,2025-04-19,Router,Networking,West,Online,3,5471,16413,Cash,C00289
T007543,2025-12-20,Speaker,Accessories,West,Offline,3,13093,39279,Net Banking,C02048
T007544,2025-07-03,Webcam,Accessories,South,Offline,5,9660,48300,Net Banking,C00781
T007545,2025-07-17,Power Bank,Accessories,East,Online,5,4109,20545,Cash,C00538
T007546,2025-03-28,Tablet,Electronics,West,Online,5,19291,96455,UPI,C00458
T007547,2025-07-20,Router,Networking,South,Online,4,5518,22072,UPI,C01124
T007548,2025-12-03,Webcam,Accessories,East,Online,5,8818,44090,Cash,C01175
T007549,2025-11-18,Gaming Chair,Furniture,West,Online,2,12132,24264,UPI,C01160
T007550,2025-10-02,Monitor,Electronics,North,Online,4,8844,35376,Credit Card,C01806
T007551,2025-07-30,Printer,Electronics,West,Online,4,28161,112644,Cash,C01399
T007552,2025-04-28,Router,Networking,South,Offline,5,3143,15715,Cash,C01689
T007553,2025-07-10,Mouse,Accessories,West,Offline,5,2733,13665,UPI,C02457
T007554,2025-02-11,Keyboard,Accessories,West,Offline,4,1963,7852,Credit Card,C01041
T007555,2025-02-11,Headphones,Accessories,East,Online,3,3934,11802,Credit Card,C00644
T007556,2025-11-11,Smartwatch,Accessories,East,Offline,3,9174,27522,Net Banking,C00251
T007557,2025-10-03,Monitor,Electronics,North,Online,5,8215,41075,Cash,C01621
T007558,2025-11-25,Tablet,Electronics,South,Offline,3,14776,44328,Cash,C01748
T007559,2025-01-17,Smartphone,Electronics,North,Offline,2,33724,67448,UPI,C00879
T007560,2025-10-10,Tablet,Electronics,North,Offline,2,24100,48200,Cash,C00105
T007561,2025-09-15,Power Bank,Accessories,West,Offline,2,2307,4614,UPI,C01635
T007562,2025-03-04,Mouse,Accessories,North,Online,4,2490,9960,Cash,C01623
T007563,2025-03-03,Monitor,Electronics,East,Online,4,9116,36464,UPI,C00555
T007564,2025-04-10,Laptop,Electronics,North,Offline,4,90518,362072,Cash,C01974
T007565,2025-01-19,Router,Networking,South,Offline,4,6888,27552,Net Banking,C01844
T007566,2025-01-17,Mouse,Accessories,North,Offline,4,2044,8176,Cash,C00533
T007567,2025-11-21,Printer,Electronics,South,Online,5,16932,84660,Cash,C00634
T007568,2025-09-03,Power Bank,Accessories,South,Online,3,2961,8883,Net Banking,C00978
T007569,2025-09-08,Router,Networking,North,Online,5,4756,23780,UPI,C00504
T007570,2025-03-22,Gaming Chair,Furniture,North,Offline,3,17340,52020,UPI,C01708
T007571,2025-02-08,Gaming Chair,Furniture,North,Online,5,27560,137800,Credit Card,C02181
T007572,2025-02-05,Webcam,Accessories,South,Online,2,7880,15760,Cash,C00957
T007573,2025-07-16,Tablet,Electronics,East,Offline,1,38829,38829,Cash,C01324
T007574,2025-06-07,Webcam,Accessories,West,Online,4,4845,19380,Credit Card,C00219
T007575,2025-07-23,Tablet,Electronics,North,Offline,1,38537,38537,Cash,C01358
T007576,2025-07-15,Monitor,Electronics,West,Offline,1,31380,31380,Net Banking,C00387
T007577,2025-08-04,Headphones,Accessories,North,Online,2,10332,20664,Credit Card,C00951
T007578,2025-10-12,Gaming Chair,Furniture,South,Online,1,27317,27317,Credit Card,C00114
T007579,2025-07-15,Monitor,Electronics,South,Offline,1,32125,32125,Credit Card,C00060
T007580,2025-11-03,Smartwatch,Accessories,West,Online,2,7655,15310,UPI,C00927
T007581,2025-06-01,Gaming Chair,Furniture,East,Online,3,10448,31344,Cash,C00755
T007582,2025-01-14,Tablet,Electronics,South,Offline,5,24185,120925,Cash,C02163
T007583,2025-11-21,Webcam,Accessories,West,Online,1,2327,2327,UPI,C00295
T007584,2025-05-26,Headphones,Accessories,South,Online,4,6896,27584,Credit Card,C01404
T007585,2025-02-26,Gaming Chair,Furniture,North,Online,2,9203,18406,Cash,C00616
T007586,2025-07-30,Headphones,Accessories,West,Online,1,7619,7619,Credit Card,C01584
T007587,2025-09-25,Monitor,Electronics,West,Online,3,14798,44394,Credit Card,C02128
T007588,2025-07-29,Keyboard,Accessories,North,Online,3,1544,4632,Credit Card,C01051
T007589,2025-01-17,Mouse,Accessories,West,Online,4,1668,6672,Cash,C01257
T007590,2025-10-13,Printer,Electronics,North,Offline,1,21952,21952,Cash,C00254
T007591,2025-12-10,Webcam,Accessories,East,Online,4,6244,24976,Credit Card,C01389
T007592,2025-07-22,Keyboard,Accessories,North,Offline,3,2329,6987,Credit Card,C01412
T007593,2025-04-09,Tablet,Electronics,East,Online,3,13530,40590,Credit Card,C02421
T007594,2025-10-06,Webcam,Accessories,West,Online,5,6585,32925,Credit Card,C00347
T007595,2025-07-28,Router,Networking,North,Offline,3,2303,6909,Credit Card,C01161
T007596,2025-05-09,Tablet,Electronics,West,Online,2,34703,69406,Credit Card,C00344
T007597,2025-12-01,Speaker,Accessories,East,Online,5,10643,53215,Net Banking,C02106
T007598,2025-10-15,Tablet,Electronics,South,Online,4,45032,180128,UPI,C00220
T007599,2025-09-09,Power Bank,Accessories,South,Online,3,819,2457,UPI,C01042
T007600,2025-09-22,Camera,Electronics,South,Online,2,80982,161964,UPI,C02476
T007601,2025-09-28,Smartphone,Electronics,South,Online,5,65933,329665,UPI,C00842
T007602,2025-07-07,Laptop,Electronics,South,Online,2,95730,191460,UPI,C01201
T007603,2025-08-02,Speaker,Accessories,East,Offline,5,8357,41785,UPI,C01580
T007604,2025-10-10,Camera,Electronics,South,Offline,5,61516,307580,UPI,C01518
T007605,2025-07-30,Laptop,Electronics,South,Online,5,68628,343140,Net Banking,C00486
T007606,2025-12-31,Headphones,Accessories,West,Offline,4,3983,15932,Credit Card,C01739
T007607,2025-03-17,Tablet,Electronics,North,Online,5,21755,108775,Credit Card,C00974
T007608,2025-05-28,Smartwatch,Accessories,North,Online,5,4725,23625,Credit Card,C01958
T007609,2025-11-17,Power Bank,Accessories,North,Offline,2,4131,8262,UPI,C00705
T007610,2025-08-01,Printer,Electronics,North,Online,5,19658,98290,Cash,C00849
T007611,2025-04-19,Power Bank,Accessories,East,Online,4,996,3984,Net Banking,C01009
T007612,2025-05-09,Router,Networking,North,Online,2,6726,13452,Cash,C00640
T007613,2025-01-10,Monitor,Electronics,West,Online,5,10828,54140,Cash,C00814
T007614,2025-02-16,Power Bank,Accessories,East,Online,2,4788,9576,Cash,C01761
T007615,2025-11-11,Printer,Electronics,South,Offline,4,28116,112464,UPI,C02306
T007616,2025-04-06,Router,Networking,West,Online,2,6779,13558,UPI,C02452
T007617,2025-04-13,Smartwatch,Accessories,West,Online,4,16239,64956,Cash,C01248
T007618,2025-12-08,Monitor,Electronics,South,Online,3,11278,33834,UPI,C00771
T007619,2025-05-26,Headphones,Accessories,South,Offline,5,3038,15190,Credit Card,C00261
T007620,2025-01-27,Smartwatch,Accessories,West,Online,4,8470,33880,UPI,C01795
T007621,2025-08-08,Webcam,Accessories,East,Online,5,8577,42885,Cash,C00771
T007622,2025-01-18,Power Bank,Accessories,South,Offline,4,3275,13100,Net Banking,C02374
T007623,2025-06-16,Tablet,Electronics,North,Online,1,14761,14761,Net Banking,C00228
T007624,2025-03-23,Smartwatch,Accessories,West,Online,1,3387,3387,Cash,C00008
T007625,2025-03-13,Power Bank,Accessories,West,Online,1,1441,1441,Credit Card,C00614
T007626,2025-11-06,Tablet,Electronics,South,Online,4,31996,127984,UPI,C02256
T007627,2025-09-11,Smartwatch,Accessories,South,Online,5,9210,46050,Credit Card,C01069
T007628,2025-06-11,Speaker,Accessories,North,Online,1,2074,2074,Cash,C00522
T007629,2025-11-23,Gaming Chair,Furniture,North,Online,5,17913,89565,Credit Card,C02390
T007630,2025-02-07,Smartwatch,Accessories,North,Offline,4,11210,44840,Cash,C02280
T007631,2025-07-20,Keyboard,Accessories,North,Online,5,4758,23790,UPI,C01769
T007632,2025-07-19,Printer,Electronics,West,Online,5,17612,88060,Cash,C01503
T007633,2025-09-12,Laptop,Electronics,South,Offline,1,84224,84224,Net Banking,C01988
T007634,2025-06-28,Power Bank,Accessories,East,Online,2,2395,4790,UPI,C01963
T007635,2025-02-04,Camera,Electronics,South,Online,3,84618,253854,UPI,C01367
T007636,2025-03-23,Gaming Chair,Furniture,South,Online,4,15986,63944,Cash,C02217
T007637,2025-08-08,Keyboard,Accessories,North,Offline,4,1082,4328,Credit Card,C02316
T007638,2025-06-07,Laptop,Electronics,North,Offline,4,63146,252584,UPI,C00749
T007639,2025-01-04,Keyboard,Accessories,West,Online,3,2829,8487,UPI,C01288
T007640,2025-06-16,Smartphone,Electronics,North,Offline,2,57810,115620,Cash,C00892
T007641,2025-07-23,Monitor,Electronics,West,Online,5,8831,44155,Cash,C00600
T007642,2025-07-13,Speaker,Accessories,South,Online,4,6468,25872,Cash,C02390
T007643,2025-08-23,Tablet,Electronics,South,Online,5,20973,104865,UPI,C00107
T007644,2025-07-25,Camera,Electronics,South,Offline,1,72633,72633,UPI,C00159
T007645,2025-05-30,Gaming Chair,Furniture,West,Offline,1,26501,26501,UPI,C02120
T007646,2025-06-08,Keyboard,Accessories,West,Offline,1,2706,2706,Net Banking,C00227
T007647,2025-10-06,Keyboard,Accessories,West,Offline,4,3271,13084,UPI,C00607
T007648,2025-10-31,Webcam,Accessories,North,Online,3,9988,29964,Credit Card,C01960
T007649,2025-06-15,Headphones,Accessories,East,Online,4,7760,31040,UPI,C00102
T007650,2025-11-07,Smartwatch,Accessories,North,Online,1,10910,10910,UPI,C01380
T007651,2025-03-09,Smartphone,Electronics,East,Online,1,42712,42712,Credit Card,C01151
T007652,2025-03-29,Camera,Electronics,North,Online,4,25694,102776,Cash,C01418
T007653,2025-08-05,Webcam,Accessories,South,Offline,3,7562,22686,UPI,C00260
T007654,2025-01-01,Camera,Electronics,West,Offline,3,41662,124986,UPI,C00277
T007655,2025-05-15,Monitor,Electronics,North,Online,5,8010,40050,Net Banking,C00810
T007656,2025-07-04,Camera,Electronics,West,Offline,2,57648,115296,UPI,C00596
T007657,2025-12-17,Mouse,Accessories,North,Offline,1,810,810,Credit Card,C00465
T007658,2025-05-20,Camera,Electronics,South,Online,3,47515,142545,UPI,C02182
T007659,2025-04-16,Keyboard,Accessories,West,Online,1,3354,3354,UPI,C01547
T007660,2025-05-13,Mouse,Accessories,South,Online,2,2602,5204,Cash,C01746
T007661,2025-04-18,Power Bank,Accessories,East,Online,1,3986,3986,Credit Card,C02121
T007662,2025-06-27,Laptop,Electronics,West,Online,3,78026,234078,Credit Card,C00171
T007663,2025-10-25,Gaming Chair,Furniture,North,Offline,5,24982,124910,Credit Card,C00247
T007664,2025-12-24,Gaming Chair,Furniture,West,Online,4,25207,100828,UPI,C00354
T007665,2025-12-25,Smartwatch,Accessories,East,Offline,4,12589,50356,Credit Card,C02089
T007666,2025-05-26,Mouse,Accessories,East,Online,3,1521,4563,Credit Card,C02160
T007667,2025-03-15,Laptop,Electronics,North,Online,3,89854,269562,Credit Card,C01905
T007668,2025-04-18,Smartphone,Electronics,South,Offline,2,27306,54612,UPI,C00461
T007669,2025-05-02,Printer,Electronics,West,Online,1,6312,6312,Credit Card,C02114
T007670,2025-01-17,Power Bank,Accessories,South,Offline,2,3774,7548,Credit Card,C01393
T007671,2025-07-15,Tablet,Electronics,South,Online,4,16671,66684,Cash,C00461
T007672,2025-11-23,Keyboard,Accessories,North,Offline,1,4438,4438,Cash,C00546
T007673,2025-11-14,Webcam,Accessories,West,Online,2,3992,7984,Cash,C01498
T007674,2025-10-24,Mouse,Accessories,East,Online,4,2345,9380,UPI,C00710
T007675,2025-09-09,Printer,Electronics,North,Offline,1,22614,22614,Credit Card,C02005
T007676,2025-04-29,Smartwatch,Accessories,South,Offline,5,12864,64320,Credit Card,C00044
T007677,2025-06-11,Headphones,Accessories,East,Online,5,1043,5215,Credit Card,C01789
T007678,2025-07-17,Speaker,Accessories,South,Offline,2,9032,18064,Net Banking,C01359
T007679,2025-02-14,Power Bank,Accessories,West,Offline,3,3724,11172,Credit Card,C01372
T007680,2025-11-10,Webcam,Accessories,South,Online,1,8778,8778,Net Banking,C01832
T007681,2025-06-28,Smartphone,Electronics,East,Online,2,34841,69682,UPI,C01286
T007682,2025-02-13,Tablet,Electronics,West,Online,3,48152,144456,Cash,C00075
T007683,2025-09-28,Webcam,Accessories,North,Online,3,7115,21345,UPI,C01550
T007684,2025-03-19,Smartwatch,Accessories,South,Online,1,4995,4995,Cash,C01915
T007685,2025-11-22,Speaker,Accessories,West,Offline,1,5138,5138,UPI,C00468
T007686,2025-06-27,Webcam,Accessories,West,Offline,3,9017,27051,UPI,C00005
T007687,2025-12-23,Router,Networking,North,Online,4,7715,30860,UPI,C02349
T007688,2025-01-03,Smartphone,Electronics,North,Online,2,59327,118654,Credit Card,C01211
T007689,2025-08-02,Router,Networking,East,Offline,1,4784,4784,UPI,C01225
T007690,2025-12-08,Headphones,Accessories,West,Online,3,11534,34602,UPI,C01514
T007691,2025-03-15,Laptop,Electronics,West,Online,4,74746,298984,Cash,C00949
T007692,2025-02-20,Headphones,Accessories,East,Offline,5,5341,26705,Net Banking,C02299
T007693,2025-03-08,Mouse,Accessories,South,Offline,3,1564,4692,Credit Card,C00667
T007694,2025-11-28,Webcam,Accessories,West,Offline,4,2116,8464,Net Banking,C00069
T007695,2025-04-03,Gaming Chair,Furniture,West,Offline,5,8239,41195,UPI,C01273
T007696,2025-06-25,Power Bank,Accessories,South,Offline,4,2656,10624,UPI,C00232
T007697,2025-05-25,Tablet,Electronics,North,Online,1,27196,27196,Net Banking,C01647
T007698,2025-01-07,Camera,Electronics,North,Online,3,24999,74997,UPI,C02377
T007699,2025-09-26,Monitor,Electronics,North,Offline,5,32026,160130,Cash,C01903
T007700,2025-11-18,Keyboard,Accessories,East,Online,4,2430,9720,UPI,C00793
T007701,2025-01-04,Keyboard,Accessories,South,Online,5,1531,7655,Credit Card,C01160
T007702,2025-05-18,Gaming Chair,Furniture,North,Online,2,11424,22848,Cash,C01614
T007703,2025-08-19,Webcam,Accessories,East,Online,3,7562,22686,Net Banking,C00767
T007704,2025-03-29,Laptop,Electronics,South,Online,1,79716,79716,Credit Card,C01696
T007705,2025-01-17,Smartwatch,Accessories,North,Online,5,4207,21035,Credit Card,C01085
T007706,2025-02-21,Tablet,Electronics,West,Online,4,23031,92124,UPI,C00087
T007707,2025-05-14,Webcam,Accessories,West,Offline,5,4868,24340,Cash,C02028
T007708,2025-07-30,Camera,Electronics,North,Offline,4,87763,351052,Cash,C01183
T007709,2025-11-21,Webcam,Accessories,North,Offline,5,9139,45695,UPI,C02447
T007710,2025-08-07,Laptop,Electronics,East,Online,1,98522,98522,UPI,C01606
T007711,2025-07-24,Monitor,Electronics,West,Online,1,18452,18452,Cash,C01424
T007712,2025-07-30,Mouse,Accessories,South,Online,3,929,2787,Cash,C02412
T007713,2025-10-04,Mouse,Accessories,North,Offline,1,1818,1818,Net Banking,C00081
T007714,2025-01-24,Power Bank,Accessories,South,Offline,5,3717,18585,Net Banking,C02141
T007715,2025-01-04,Camera,Electronics,North,Online,5,51157,255785,UPI,C00072
T007716,2025-06-01,Gaming Chair,Furniture,West,Offline,1,28764,28764,Credit Card,C01081
T007717,2025-09-16,Camera,Electronics,North,Online,2,20188,40376,Cash,C01547
T007718,2025-11-20,Camera,Electronics,South,Online,5,29414,147070,Net Banking,C01682
T007719,2025-12-23,Headphones,Accessories,West,Offline,3,6221,18663,Cash,C01453
T007720,2025-06-17,Router,Networking,North,Online,2,1978,3956,Net Banking,C00720
T007721,2025-06-25,Webcam,Accessories,West,Online,1,8246,8246,Cash,C01627
T007722,2025-11-06,Speaker,Accessories,East,Online,4,12754,51016,Net Banking,C02446
T007723,2025-10-18,Keyboard,Accessories,South,Offline,5,2725,13625,Credit Card,C02253
T007724,2025-02-25,Router,Networking,North,Online,4,6112,24448,Cash,C00097
T007725,2025-04-18,Printer,Electronics,North,Online,3,24272,72816,UPI,C01484
T007726,2025-10-23,Webcam,Accessories,North,Offline,2,3050,6100,Net Banking,C00265
T007727,2025-11-20,Gaming Chair,Furniture,South,Online,4,23800,95200,UPI,C00269
T007728,2025-10-29,Tablet,Electronics,East,Online,3,40212,120636,Credit Card,C00941
T007729,2025-11-30,Webcam,Accessories,South,Online,4,8559,34236,Net Banking,C00264
T007730,2025-05-21,Printer,Electronics,North,Offline,4,20565,82260,UPI,C01633
T007731,2025-06-04,Headphones,Accessories,South,Online,3,6233,18699,Credit Card,C00007
T007732,2025-09-19,Smartwatch,Accessories,North,Offline,5,13447,67235,Cash,C00399
T007733,2025-09-30,Mouse,Accessories,South,Offline,4,2148,8592,UPI,C00184
T007734,2025-08-20,Keyboard,Accessories,West,Offline,3,3506,10518,Cash,C02488
T007735,2025-08-29,Camera,Electronics,South,Online,4,52801,211204,Net Banking,C01553
T007736,2025-12-21,Monitor,Electronics,North,Offline,5,32871,164355,Cash,C00093
T007737,2025-12-03,Monitor,Electronics,North,Offline,3,19971,59913,UPI,C01614
T007738,2025-09-15,Monitor,Electronics,South,Online,4,9429,37716,Credit Card,C02409
T007739,2025-09-06,Tablet,Electronics,South,Online,1,20381,20381,Cash,C00111
T007740,2025-03-18,Webcam,Accessories,West,Offline,5,3487,17435,Credit Card,C01366
T007741,2025-06-29,Gaming Chair,Furniture,East,Online,4,27266,109064,Credit Card,C00308
T007742,2025-03-07,Camera,Electronics,East,Online,2,79053,158106,Credit Card,C00417
T007743,2025-11-04,Keyboard,Accessories,West,Offline,3,3477,10431,Credit Card,C00077
T007744,2025-12-14,Mouse,Accessories,East,Offline,4,1947,7788,Credit Card,C00607
T007745,2025-06-20,Printer,Electronics,East,Online,5,22846,114230,Cash,C01070
T007746,2025-01-22,Camera,Electronics,North,Online,5,75859,379295,Credit Card,C01350
T007747,2025-04-17,Camera,Electronics,North,Offline,2,74457,148914,Credit Card,C02263
T007748,2025-11-19,Gaming Chair,Furniture,North,Offline,2,8513,17026,Net Banking,C00441
T007749,2025-08-15,Power Bank,Accessories,South,Offline,4,4896,19584,Cash,C00788
T007750,2025-08-04,Webcam,Accessories,South,Offline,1,6674,6674,Cash,C00580
T007751,2025-03-10,Headphones,Accessories,East,Offline,5,4566,22830,Credit Card,C01324
T007752,2025-03-25,Smartwatch,Accessories,South,Offline,1,5938,5938,Cash,C01310
T007753,2025-04-13,Monitor,Electronics,North,Online,1,9471,9471,UPI,C01823
T007754,2025-02-08,Laptop,Electronics,South,Online,4,66721,266884,Cash,C00639
T007755,2025-01-13,Power Bank,Accessories,East,Online,3,3881,11643,Cash,C01769
T007756,2025-10-24,Keyboard,Accessories,North,Online,3,4112,12336,UPI,C01718
T007757,2025-11-09,Webcam,Accessories,East,Online,3,3892,11676,Net Banking,C00526
T007758,2025-06-30,Headphones,Accessories,South,Online,2,1976,3952,Net Banking,C01638
T007759,2025-09-25,Smartwatch,Accessories,West,Offline,5,12437,62185,Credit Card,C02199
T007760,2025-01-13,Speaker,Accessories,West,Offline,2,14825,29650,UPI,C01861
T007761,2025-04-30,Smartwatch,Accessories,North,Online,5,6068,30340,Credit Card,C00891
T007762,2025-12-19,Smartphone,Electronics,East,Online,5,24895,124475,UPI,C01202
T007763,2025-02-26,Monitor,Electronics,West,Online,5,25255,126275,Cash,C01991
T007764,2025-02-09,Webcam,Accessories,West,Offline,4,4909,19636,Cash,C01569
T007765,2025-12-02,Smartphone,Electronics,North,Online,3,66741,200223,UPI,C00009
T007766,2025-05-08,Headphones,Accessories,North,Offline,2,2549,5098,UPI,C01375
T007767,2025-06-22,Power Bank,Accessories,East,Online,2,4307,8614,UPI,C00203
T007768,2025-02-04,Router,Networking,West,Online,4,5961,23844,Credit Card,C02311
T007769,2025-09-16,Smartwatch,Accessories,East,Online,5,16736,83680,UPI,C01173
